nodeInfo.OriginatingTimestamp,nodeInfo.GroupRequestIdentifier,nodeInfo.ResponseType,nodeInfo.ResourceType,nodeInfo.ReqExpirationTimestamp,nodeInfo.EventCategory,nodeInfo.targetAddress,nodeInfo.OperationalExecutionTime,nodeInfo.RequestId,nodeInfo.ResultContent,nodeInfo.resourceType,nodeInfo.ResExpirationTimestamp,nodeInfo.DeliveryAggregation,nodeInfo.ResultPersistence,nodeInfo.content.announcedAttribute,nodeInfo.content.resourceType,nodeInfo.content.accessControlPolicyIDs,nodeInfo.content.labels,nodeInfo.content.creationTime,nodeInfo.content.nodeID,nodeInfo.content.announceTo,nodeInfo.content.hostedCSELink,nodeInfo.content.parentID,nodeInfo.content.lastModifiedTime,nodeInfo.content.resourceName,nodeInfo.content.expirationTime,nodeInfo.content.resourceID,nodeInfo.DiscoveryResultType,nodeInfo.Operation,nodeInfo.msgOriginatorId,nodeInfo.FilterCriteria,eventConfigInfo.eventID,eventConfigInfo.ToAddress,eventConfigInfo.eventStart,eventConfigInfo.creator,eventConfigInfo.accessControlPolicyIDs,eventConfigInfo.labels,eventConfigInfo.parentID,eventConfigInfo.resourceName,eventConfigInfo.lastModifiedTime,eventConfigInfo.dataSize,eventConfigInfo.eventEnd,eventConfigInfo.resourceType,eventConfigInfo.resourceID,eventConfigInfo.creationTime,eventConfigInfo.operationType,eventConfigInfo.eventType,eventConfigInfo.FromId,eventConfigInfo.expirationTime,deliveryInfo.OriginatingTimestamp,deliveryInfo.GroupRequestIdentifier,deliveryInfo.ResponseType,deliveryInfo.ResourceType,deliveryInfo.ReqExpirationTimestamp,deliveryInfo.EventCategory,deliveryInfo.targetAddress,deliveryInfo.OperationalExecutionTime,deliveryInfo.RequestId,deliveryInfo.ResultContent,deliveryInfo.resourceType,deliveryInfo.ResExpirationTimestamp,deliveryInfo.DeliveryAggregation,deliveryInfo.ResultPersistence,deliveryInfo.content.accessControlPolicyIDs,deliveryInfo.content.labels,deliveryInfo.content.deliveryMetaData,deliveryInfo.content.parentID,deliveryInfo.content.resourceName,deliveryInfo.content.lastModifiedTime,deliveryInfo.content.target,deliveryInfo.content.aggregatedRequest,deliveryInfo.content.resourceType,deliveryInfo.content.resourceID,deliveryInfo.content.creationTime,deliveryInfo.content.lifespan,deliveryInfo.content.source,deliveryInfo.content.stateTag,deliveryInfo.content.expirationTime,deliveryInfo.content.eventCat,deliveryInfo.DiscoveryResultType,deliveryInfo.Operation,deliveryInfo.msgOriginatorId,deliveryInfo.FilterCriteria,subscriptionInfo.OriginatingTimestamp,subscriptionInfo.GroupRequestIdentifier,subscriptionInfo.ResponseType,subscriptionInfo.ResourceType,subscriptionInfo.ReqExpirationTimestamp,subscriptionInfo.EventCategory,subscriptionInfo.targetAddress,subscriptionInfo.OperationalExecutionTime,subscriptionInfo.RequestId,subscriptionInfo.ResultContent,subscriptionInfo.resourceType,subscriptionInfo.ResExpirationTimestamp,subscriptionInfo.DeliveryAggregation,subscriptionInfo.ResultPersistence,subscriptionInfo.content.creator,subscriptionInfo.content.accessControlPolicyIDs,subscriptionInfo.content.labels,subscriptionInfo.content.parentID,subscriptionInfo.content.resourceName,subscriptionInfo.content.lastModifiedTime,subscriptionInfo.content.latestNotify,subscriptionInfo.content.notificationStoragePriority,subscriptionInfo.content.eventNotificationCriteria,subscriptionInfo.content.resourceType,subscriptionInfo.content.resourceID,subscriptionInfo.content.creationTime,subscriptionInfo.content.subscriberURI,subscriptionInfo.content.batchNotify,subscriptionInfo.content.notificationEventCat,subscriptionInfo.content.rateLimit,subscriptionInfo.content.notificationContentType,subscriptionInfo.content.expirationCounter,subscriptionInfo.content.expirationTime,subscriptionInfo.content.pendingNotification,subscriptionInfo.content.groupID,subscriptionInfo.content.preSubscriptionNotify,subscriptionInfo.DiscoveryResultType,subscriptionInfo.Operation,subscriptionInfo.msgOriginatorId,subscriptionInfo.FilterCriteria,containerInfo.OriginatingTimestamp,containerInfo.GroupRequestIdentifier,containerInfo.ResponseType,containerInfo.ResourceType,containerInfo.ReqExpirationTimestamp,containerInfo.EventCategory,containerInfo.targetAddress,containerInfo.OperationalExecutionTime,containerInfo.RequestId,containerInfo.ResultContent,containerInfo.resourceType,containerInfo.ResExpirationTimestamp,containerInfo.DeliveryAggregation,containerInfo.ResultPersistence,containerInfo.content.currentNrOfInstances,containerInfo.content.ontologyRef,containerInfo.content.creator,containerInfo.content.accessControlPolicyIDs,containerInfo.content.labels,containerInfo.content.parentID,containerInfo.content.resourceName,containerInfo.content.lastModifiedTime,containerInfo.content.currentByteSize,containerInfo.content.maxByteSize,containerInfo.content.resourceType,containerInfo.content.resourceID,containerInfo.content.announcedAttribute,containerInfo.content.creationTime,containerInfo.content.announceTo,containerInfo.content.locationID,containerInfo.content.maxNrOfInstances,containerInfo.content.stateTag,containerInfo.content.expirationTime,containerInfo.DiscoveryResultType,containerInfo.Operation,containerInfo.msgOriginatorId,containerInfo.FilterCriteria,remoteCSEInfo.OriginatingTimestamp,remoteCSEInfo.GroupRequestIdentifier,remoteCSEInfo.ResponseType,remoteCSEInfo.ResourceType,remoteCSEInfo.ReqExpirationTimestamp,remoteCSEInfo.EventCategory,remoteCSEInfo.targetAddress,remoteCSEInfo.OperationalExecutionTime,remoteCSEInfo.RequestId,remoteCSEInfo.ResultContent,remoteCSEInfo.resourceType,remoteCSEInfo.ResExpirationTimestamp,remoteCSEInfo.DeliveryAggregation,remoteCSEInfo.ResultPersistence,remoteCSEInfo.content.cseType,remoteCSEInfo.content.CSE-ID,remoteCSEInfo.content.announcedAttribute,remoteCSEInfo.content.accessControlPolicyIDs,remoteCSEInfo.content.labels,remoteCSEInfo.content.Trigger-Recipient-ID,remoteCSEInfo.content.requestReachability,remoteCSEInfo.content.parentID,remoteCSEInfo.content.resourceName,remoteCSEInfo.content.lastModifiedTime,remoteCSEInfo.content.nodeLink,remoteCSEInfo.content.CSEBase,remoteCSEInfo.content.resourceType,remoteCSEInfo.content.resourceID,remoteCSEInfo.content.creationTime,remoteCSEInfo.content.announceTo,remoteCSEInfo.content.expirationTime,remoteCSEInfo.content.M2M-Ext-ID,remoteCSEInfo.DiscoveryResultType,remoteCSEInfo.Operation,remoteCSEInfo.msgOriginatorId,remoteCSEInfo.FilterCriteria,locationPolicyInfo.ToAddress,locationPolicyInfo.locationContainerID,locationPolicyInfo.announcedAttribute,locationPolicyInfo.accessControlPolicyIDs,locationPolicyInfo.labels,locationPolicyInfo.locationTargetID,locationPolicyInfo.parentID,locationPolicyInfo.resourceName,locationPolicyInfo.lastModifiedTime,locationPolicyInfo.expirationTime,locationPolicyInfo.locationUpdatePeriod,locationPolicyInfo.locationContainerName,locationPolicyInfo.resourceType,locationPolicyInfo.resourceID,locationPolicyInfo.creationTime,locationPolicyInfo.announceTo,locationPolicyInfo.locationStatus,locationPolicyInfo.locationSource,locationPolicyInfo.FromId,locationPolicyInfo.locationServer,mgmtCmdInfo.description,mgmtCmdInfo.execNumber,mgmtCmdInfo.accessControlPolicyIDs,mgmtCmdInfo.labels,mgmtCmdInfo.execReqArgs,mgmtCmdInfo.parentID,mgmtCmdInfo.resourceName,mgmtCmdInfo.lastModifiedTime,mgmtCmdInfo.execFrequency,mgmtCmdInfo.execTarget,mgmtCmdInfo.resourceType,mgmtCmdInfo.resourceID,mgmtCmdInfo.creationTime,mgmtCmdInfo.execDelay,mgmtCmdInfo.cmdType,mgmtCmdInfo.expirationTime,mgmtCmdInfo.execEnable,pollingChannelInfo.OriginatingTimestamp,pollingChannelInfo.GroupRequestIdentifier,pollingChannelInfo.ResponseType,pollingChannelInfo.ResourceType,pollingChannelInfo.ReqExpirationTimestamp,pollingChannelInfo.EventCategory,pollingChannelInfo.targetAddress,pollingChannelInfo.OperationalExecutionTime,pollingChannelInfo.RequestId,pollingChannelInfo.ResultContent,pollingChannelInfo.resourceType,pollingChannelInfo.ResExpirationTimestamp,pollingChannelInfo.DeliveryAggregation,pollingChannelInfo.ResultPersistence,pollingChannelInfo.content.resourceType,pollingChannelInfo.content.resourceID,pollingChannelInfo.content.labels,pollingChannelInfo.content.creationTime,pollingChannelInfo.content.parentID,pollingChannelInfo.content.resourceName,pollingChannelInfo.content.expirationTime,pollingChannelInfo.content.lastModifiedTime,pollingChannelInfo.DiscoveryResultType,pollingChannelInfo.Operation,pollingChannelInfo.msgOriginatorId,pollingChannelInfo.FilterCriteria,statsConfigInfo.ToAddress,statsConfigInfo.creator,statsConfigInfo.resourceType,statsConfigInfo.accessControlPolicyIDs,statsConfigInfo.labels,statsConfigInfo.creationTime,statsConfigInfo.FromId,statsConfigInfo.parentID,statsConfigInfo.lastModifiedTime,statsConfigInfo.resourceName,statsConfigInfo.expirationTime,statsConfigInfo.resourceID,statsCollectInfo.eventID,statsCollectInfo.ToAddress,statsCollectInfo.eventStart,statsCollectInfo.creator,statsCollectInfo.accessControlPolicyIDs,statsCollectInfo.labels,statsCollectInfo.parentID,statsCollectInfo.resourceName,statsCollectInfo.lastModifiedTime,statsCollectInfo.dataSize,statsCollectInfo.eventEnd,statsCollectInfo.resourceType,statsCollectInfo.resourceID,statsCollectInfo.collectingEntityID,statsCollectInfo.creationTime,statsCollectInfo.event,statsCollectInfo.operationType,statsCollectInfo.eventType,statsCollectInfo.statsCollectID,statsCollectInfo.FromId,statsCollectInfo.expirationTime,statsCollectInfo.transactionType,AEInfo.OriginatingTimestamp,AEInfo.GroupRequestIdentifier,AEInfo.ResponseType,AEInfo.ResourceType,AEInfo.ReqExpirationTimestamp,AEInfo.EventCategory,AEInfo.targetAddress,AEInfo.OperationalExecutionTime,AEInfo.RequestId,AEInfo.ResultContent,AEInfo.resourceType,AEInfo.ResExpirationTimestamp,AEInfo.DeliveryAggregation,AEInfo.ResultPersistence,AEInfo.content.ontologyRef,AEInfo.content.appName,AEInfo.content.accessControlPolicyIDs,AEInfo.content.pointOfAccess,AEInfo.content.labels,AEInfo.content.requestReachability,AEInfo.content.parentID,AEInfo.content.resourceName,AEInfo.content.lastModifiedTime,AEInfo.content.nodeLink,AEInfo.content.AE-ID,AEInfo.content.App-ID,AEInfo.content.resourceType,AEInfo.content.resourceID,AEInfo.content.announcedAttribute,AEInfo.content.creationTime,AEInfo.content.announceTo,AEInfo.content.contentSerialization,AEInfo.content.expirationTime,AEInfo.DiscoveryResultType,AEInfo.Operation,AEInfo.msgOriginatorId,AEInfo.FilterCriteria,serviceSubscribedAppRuleInfo.OriginatingTimestamp,serviceSubscribedAppRuleInfo.GroupRequestIdentifier,serviceSubscribedAppRuleInfo.ResponseType,serviceSubscribedAppRuleInfo.ResourceType,serviceSubscribedAppRuleInfo.ReqExpirationTimestamp,serviceSubscribedAppRuleInfo.EventCategory,serviceSubscribedAppRuleInfo.targetAddress,serviceSubscribedAppRuleInfo.OperationalExecutionTime,serviceSubscribedAppRuleInfo.RequestId,serviceSubscribedAppRuleInfo.ResultContent,serviceSubscribedAppRuleInfo.resourceType,serviceSubscribedAppRuleInfo.ResExpirationTimestamp,serviceSubscribedAppRuleInfo.DeliveryAggregation,serviceSubscribedAppRuleInfo.ResultPersistence,serviceSubscribedAppRuleInfo.content.allowedApp-IDs,serviceSubscribedAppRuleInfo.content.applicableCredIDs,serviceSubscribedAppRuleInfo.content.resourceType,serviceSubscribedAppRuleInfo.content.resourceID,serviceSubscribedAppRuleInfo.content.labels,serviceSubscribedAppRuleInfo.content.creationTime,serviceSubscribedAppRuleInfo.content.parentID,serviceSubscribedAppRuleInfo.content.accessControlPolicyIDs,serviceSubscribedAppRuleInfo.content.resourceName,serviceSubscribedAppRuleInfo.content.expirationTime,serviceSubscribedAppRuleInfo.content.allowedAEs,serviceSubscribedAppRuleInfo.content.lastModifiedTime,serviceSubscribedAppRuleInfo.DiscoveryResultType,serviceSubscribedAppRuleInfo.Operation,serviceSubscribedAppRuleInfo.msgOriginatorId,serviceSubscribedAppRuleInfo.FilterCriteria,accessControlPolicyInfo.OriginatingTimestamp,accessControlPolicyInfo.GroupRequestIdentifier,accessControlPolicyInfo.ResponseType,accessControlPolicyInfo.ResourceType,accessControlPolicyInfo.ReqExpirationTimestamp,accessControlPolicyInfo.EventCategory,accessControlPolicyInfo.targetAddress,accessControlPolicyInfo.OperationalExecutionTime,accessControlPolicyInfo.RequestId,accessControlPolicyInfo.ResultContent,accessControlPolicyInfo.resourceType,accessControlPolicyInfo.ResExpirationTimestamp,accessControlPolicyInfo.DeliveryAggregation,accessControlPolicyInfo.ResultPersistence,accessControlPolicyInfo.content,accessControlPolicyInfo.DiscoveryResultType,accessControlPolicyInfo.Operation,accessControlPolicyInfo.msgOriginatorId,accessControlPolicyInfo.FilterCriteria,m2mServiceSubscriptionProfileInfo.OriginatingTimestamp,m2mServiceSubscriptionProfileInfo.GroupRequestIdentifier,m2mServiceSubscriptionProfileInfo.ResponseType,m2mServiceSubscriptionProfileInfo.ResourceType,m2mServiceSubscriptionProfileInfo.ReqExpirationTimestamp,m2mServiceSubscriptionProfileInfo.EventCategory,m2mServiceSubscriptionProfileInfo.targetAddress,m2mServiceSubscriptionProfileInfo.OperationalExecutionTime,m2mServiceSubscriptionProfileInfo.RequestId,m2mServiceSubscriptionProfileInfo.ResultContent,m2mServiceSubscriptionProfileInfo.resourceType,m2mServiceSubscriptionProfileInfo.ResExpirationTimestamp,m2mServiceSubscriptionProfileInfo.DeliveryAggregation,m2mServiceSubscriptionProfileInfo.ResultPersistence,m2mServiceSubscriptionProfileInfo.content.resourceType,m2mServiceSubscriptionProfileInfo.content.accessControlPolicyIDs,m2mServiceSubscriptionProfileInfo.content.labels,m2mServiceSubscriptionProfileInfo.content.creationTime,m2mServiceSubscriptionProfileInfo.content.parentID,m2mServiceSubscriptionProfileInfo.content.lastModifiedTime,m2mServiceSubscriptionProfileInfo.content.resourceName,m2mServiceSubscriptionProfileInfo.content.expirationTime,m2mServiceSubscriptionProfileInfo.content.resourceID,m2mServiceSubscriptionProfileInfo.DiscoveryResultType,m2mServiceSubscriptionProfileInfo.Operation,m2mServiceSubscriptionProfileInfo.msgOriginatorId,m2mServiceSubscriptionProfileInfo.FilterCriteria,contentInstanceInfo.OriginatingTimestamp,contentInstanceInfo.GroupRequestIdentifier,contentInstanceInfo.ResponseType,contentInstanceInfo.ResourceType,contentInstanceInfo.ReqExpirationTimestamp,contentInstanceInfo.EventCategory,contentInstanceInfo.targetAddress,contentInstanceInfo.OperationalExecutionTime,contentInstanceInfo.RequestId,contentInstanceInfo.ResultContent,contentInstanceInfo.resourceType,contentInstanceInfo.ResExpirationTimestamp,contentInstanceInfo.DeliveryAggregation,contentInstanceInfo.ResultPersistence,contentInstanceInfo.content.ontologyRef,contentInstanceInfo.content.lastModifiedTime,contentInstanceInfo.content.creator,contentInstanceInfo.content.resourceType,contentInstanceInfo.content.creationTime,contentInstanceInfo.content.labels,contentInstanceInfo.content.contentInfo,contentInstanceInfo.content.announceTo,contentInstanceInfo.content.resourceName,contentInstanceInfo.content.parentID,contentInstanceInfo.content.announcedAttribute,contentInstanceInfo.content.stateTag,contentInstanceInfo.content.expirationTime,contentInstanceInfo.content.resourceID,contentInstanceInfo.content.contentSize,contentInstanceInfo.DiscoveryResultType,contentInstanceInfo.Operation,contentInstanceInfo.msgOriginatorId,contentInstanceInfo.FilterCriteria,serviceSubscribedNodeInfo.OriginatingTimestamp,serviceSubscribedNodeInfo.GroupRequestIdentifier,serviceSubscribedNodeInfo.ResponseType,serviceSubscribedNodeInfo.ResourceType,serviceSubscribedNodeInfo.ReqExpirationTimestamp,serviceSubscribedNodeInfo.EventCategory,serviceSubscribedNodeInfo.targetAddress,serviceSubscribedNodeInfo.OperationalExecutionTime,serviceSubscribedNodeInfo.RequestId,serviceSubscribedNodeInfo.ResultContent,serviceSubscribedNodeInfo.resourceType,serviceSubscribedNodeInfo.ResExpirationTimestamp,serviceSubscribedNodeInfo.DeliveryAggregation,serviceSubscribedNodeInfo.ResultPersistence,serviceSubscribedNodeInfo.content.deviceIdentifier,serviceSubscribedNodeInfo.content.CSE-ID,serviceSubscribedNodeInfo.content.resourceType,serviceSubscribedNodeInfo.content.accessControlPolicyIDs,serviceSubscribedNodeInfo.content.labels,serviceSubscribedNodeInfo.content.creationTime,serviceSubscribedNodeInfo.content.nodeID,serviceSubscribedNodeInfo.content.ruleLinks,serviceSubscribedNodeInfo.content.parentID,serviceSubscribedNodeInfo.content.lastModifiedTime,serviceSubscribedNodeInfo.content.resourceName,serviceSubscribedNodeInfo.content.expirationTime,serviceSubscribedNodeInfo.content.resourceID,serviceSubscribedNodeInfo.DiscoveryResultType,serviceSubscribedNodeInfo.Operation,serviceSubscribedNodeInfo.msgOriginatorId,serviceSubscribedNodeInfo.FilterCriteria,mgmtObjInfo.content.objectAttribute,mgmtObjInfo.content.description,mgmtObjInfo.content.announcedAttribute,mgmtObjInfo.content.accessControlPolicyIDs,mgmtObjInfo.content.labels,mgmtObjInfo.content.objectIDs,mgmtObjInfo.content.parentID,mgmtObjInfo.content.resourceName,mgmtObjInfo.content.mgmtDefinition,mgmtObjInfo.content.lastModifiedTime,mgmtObjInfo.content.resourceType,mgmtObjInfo.content.resourceID,mgmtObjInfo.content.mgmtLink,mgmtObjInfo.content.creationTime,mgmtObjInfo.content.announceTo,mgmtObjInfo.content.objectPaths,mgmtObjInfo.content.expirationTime,mgmtObjInfo.FromId,mgmtObjInfo.ToAddress,fanOutPointInfo.content.resourceType,fanOutPointInfo.content.resourceID,fanOutPointInfo.content.creator,fanOutPointInfo.content.resourceName,fanOutPointInfo.FromId,fanOutPointInfo.ToAddress,fanOutPointInfo.groupReqId,groupInfo.ToAddress,groupInfo.announcedAttribute,groupInfo.accessControlPolicyIDs,groupInfo.labels,groupInfo.memberType,groupInfo.parentID,groupInfo.resourceName,groupInfo.lastModifiedTime,groupInfo.memberTypeValidated,groupInfo.consistencyStrategy,groupInfo.membersAccessControlPolicyIDs,groupInfo.resourceType,groupInfo.resourceID,groupInfo.creator,groupInfo.creationTime,groupInfo.currentNrOfMembers,groupInfo.announceTo,groupInfo.groupName,groupInfo.memberIDs,groupInfo.maxNrOfMembers,groupInfo.FromId,groupInfo.expirationTime
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
